review_priority,priority_score,review_reason,related_exam_count,mapping_id,subject,grade_band,domain_code_2015,domain_code_2022,change_type,similarity,code_2015,text_2015,source_2015,page_2015,code_2022,text_2022,source_2022,page_2022,review_required
low,10,교과가중치 4; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-2즐06-03-REMOVED,통합교과,1-2,06,,removed_or_unmatched,0.0,2즐06-03,[2즐06-03] 여러 가지 민속놀이를 한다 .,"별책15_바른 생활, 슬기로운 생활, 즐거운 생활 교육과정(초등통합)(제2015-74호) (1).pdf",43,,,,,True
low,10,교과가중치 4; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-2즐08-02-REMOVED,통합교과,1-2,08,,removed_or_unmatched,0.0,2즐08-02,[2즐08-02] 여러 가지 놀이 도구를 만들어 겨울 놀이를 한다 . 8.2 겨울나기,"별책15_바른 생활, 슬기로운 생활, 즐거운 생활 교육과정(초등통합)(제2015-74호) (1).pdf",45,,,,,True
low,10,교과가중치 4; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-2즐08-03-REMOVED,통합교과,1-2,08,,removed_or_unmatched,0.0,2즐08-03,[2즐08-03] 동물 흉내 내기 놀이를 한다 .,"별책15_바른 생활, 슬기로운 생활, 즐거운 생활 교육과정(초등통합)(제2015-74호) (1).pdf",45,,,,,True
low,10,교과가중치 4; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-2바01-03,통합교과,1-2,,01,new_or_unmatched,0.0,,,,,2바01-03,[2바01-03] 가족이나 주변 사람을 배려하며 관계를 맺는다.,"[별책15] 바른 생활, 슬기로운 생활, 즐거운 생활 교육과정.pdf",13,True
low,10,교과가중치 4; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-2바01-04,통합교과,1-2,,01,new_or_unmatched,0.0,,,,,2바01-04,[2바01-04] 생태환경에서 더불어 살기 위해 노력한다. (가) 성취기준 해설 •,"[별책15] 바른 생활, 슬기로운 생활, 즐거운 생활 교육과정.pdf",13,True
low,10,교과가중치 4; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-2바02-04,통합교과,1-2,,02,new_or_unmatched,0.0,,,,,2바02-04,[2바02-04] 새로운 활동에 호기심을 갖고 도전한다. (가) 성취기준 해설 •,"[별책15] 바른 생활, 슬기로운 생활, 즐거운 생활 교육과정.pdf",14,True
low,10,교과가중치 4; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-2바03-03,통합교과,1-2,,03,new_or_unmatched,0.0,,,,,2바03-03,[2바03-03] 여러 인물의 삶을 통해 공동체성을 기른다.,"[별책15] 바른 생활, 슬기로운 생활, 즐거운 생활 교육과정.pdf",15,True
low,10,교과가중치 4; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-2바04-03,통합교과,1-2,,04,new_or_unmatched,0.0,,,,,2바04-03,[2바04-03] 여럿이 하는 활동에 관심을 갖고 자발적으로 협력한다.,"[별책15] 바른 생활, 슬기로운 생활, 즐거운 생활 교육과정.pdf",16,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4도01-02,도덕,3-4,,01,new_or_unmatched,0.0,,,,,4도01-02,[4도01-02] 정직의 의미를 알고 모범적인 사례를 탐색하여 바르게 행동하려는 태도를 기른다.,[별책6] 도덕과 교육과정.pdf,17,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4도01-04,도덕,3-4,,01,new_or_unmatched,0.0,,,,,4도01-04,[4도01-04] 다른 사람의 관점을 수용할 수 있는지를 도덕적으로 검토하고 도덕규범을 내면화하여 도덕적으로 행동할 수 있는 자세를 기른다.,[별책6] 도덕과 교육과정.pdf,17,True
low,9,교과가중치 2; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-4미01-04,미술,3-4,,01,new_or_unmatched,0.0,,,,,4미01-04,[4미01-04] 생활 속에서 활용되는 미술에 관심을 가지고 미술의 특징과 역할을 발견할 수 있다 . (가) 성취기준 해설 •,[별책13] 미술과 교육과정.pdf,14,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6미02-05,미술,5-6,,02,new_or_unmatched,0.0,,,,,6미02-05,[6미02-05] 미술과 타 교과의 내용과 방법을 융합하는 활동을 자유롭게 시도할 수 있다 . (가) 성취기준 해설 •,[별책13] 미술과 교육과정.pdf,19,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실01-01,실과,5-6,,01,new_or_unmatched,0.0,,,,,6실01-01,[6실01-01] 아동기의 발달 특징을 이해하고 성장발달에 필요한 조건과 방법을 탐색한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,18,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실01-07,실과,5-6,,01,new_or_unmatched,0.0,,,,,6실01-07,"[6실01-07] 직업의 필요성을 이해하고 적성, 흥미, 성격에 따라 진로 발달 계획을 세우고 주도적으로 탐색한다.(가) 성취기준 해설•",[별책10] 실과(기술가정)정보과 교육과정.pdf,18,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실02-04,실과,5-6,,02,new_or_unmatched,0.0,,,,,6실02-04,[6실02-04] 식재료 생산과 선택의 중요성을 인식하고 여러 식재료의 고유하고 다양한 맛을 경험하여 자신의 식사에 적용한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,19,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실03-03,실과,5-6,,03,new_or_unmatched,0.0,,,,,6실03-03,"[6실03-03] 발명과 특허의 관계를 이해하고, 특허 침해 사례를 통하여 지식재산권의 중요성을 인식하여 올바른 방법으로 활용한다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,21,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실03-05,실과,5-6,,03,new_or_unmatched,0.0,,,,,6실03-05,"[6실03-05] 수송 수단의 구성 요소를 이해하고, 친환경 에너지를 적용한 다양한 수송 수단의 시제품을 만들어 수송기술의 가치를 인식한다. (가) 성취기준 해설•",[별책10] 실과(기술가정)정보과 교육과정.pdf,21,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실04-05,실과,5-6,,04,new_or_unmatched,0.0,,,,,6실04-05,"[6실04-05] 로봇의 종류와 활용 사례를 통해 작동 원리를 이해하고, 로봇에 대한 관심과 흥미를 가진다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,22,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실04-06,실과,5-6,,04,new_or_unmatched,0.0,,,,,6실04-06,"[6실04-06] 로봇의 융합 기술을 이해하고, 간단한 로봇을 만들어 코딩과 프로그램을 적용하여 동작시키는 체험을 통해 융합 기술의 가치를 인식한다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,22,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실04-09,실과,5-6,,04,new_or_unmatched,0.0,,,,,6실04-09,[6실04-09] 동식물 자원의 친환경 농업 사례를 통해 지속가능한 농업이 순환되고 있음을 인식하고 농업의 미래가치를 인식한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,22,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실04-11,실과,5-6,,04,new_or_unmatched,0.0,,,,,6실04-11,[6실04-11] 농업과 농촌의 다원적인 역할과 가치를 이해하고 미래 농업과 관련된 다양한 직업 세계를 탐색한다. (가) 성취기준 해설•,[별책10] 실과(기술가정)정보과 교육과정.pdf,22,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실05-02,실과,5-6,,05,new_or_unmatched,0.0,,,,,6실05-02,"[6실05-02] 컴퓨터에게 명령하는 방법을 체험하고, 주어진 문제를 해결하는 프로그램을 작성한다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,24,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6실05-04,실과,5-6,,05,new_or_unmatched,0.0,,,,,6실05-04,"[6실05-04] 디지털 데이터와 아날로그 데이터의 특징을 이해하고, 인공지능에 활용할 수 있는 데이터의 유형이나 형태를 탐색한다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,24,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4영03-03-REMOVED,영어,3-4,03,,removed_or_unmatched,0.0,4영03-03,"[4영03-03] 쉽고 간단한 어구, SAYS 따라 읽을 수 있다",별책14 영어과 교육과정(제2015-74호)수정171205.pdf,23,,,,,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4영03-04-REMOVED,영어,3-4,03,,removed_or_unmatched,0.0,4영03-04,[4영03-04] 쉽고 간단한 GAOL} 어 구 를 읽고 의 미 를 이해할 수 있다,별책14 영어과 교육과정(제2015-74호)수정171205.pdf,23,,,,,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4영04-01-REMOVED,영어,3-4,04,,removed_or_unmatched,0.0,4영04-01,[4영04-01] 알파벳 대 소 문 자 를 구 별 하여 쓸 수 있다.,별책14 영어과 교육과정(제2015-74호)수정171205.pdf,26,,,,,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4영04-02-REMOVED,영어,3-4,04,,removed_or_unmatched,0.0,4영04-02,[4영04-02] PES 익힌 말 이 나 HFS 따라 쓰거나 보고 쓸 수 있다.,별책14 영어과 교육과정(제2015-74호)수정171205.pdf,26,,,,,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4영01-03,영어,3-4,,01,new_or_unmatched,0.0,,,,,4영01-03,"[4영01-03] 쉽고 간단한 단어, 어구, 문장을 듣고 강세, 리듬, 억양을 식별한다.",[별책14] 영어과 교육과정.pdf,16,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4영01-06,영어,3-4,,01,new_or_unmatched,0.0,,,,,4영01-06,[4영01-06] 자기 주변 주제에 관한 담화의 주요 정보를 파악한다 .,[별책14] 영어과 교육과정.pdf,16,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4영01-07,영어,3-4,,01,new_or_unmatched,0.0,,,,,4영01-07,[4영01-07] 적절한 전략을 활용하여 담화나 문장을 듣거나 읽는다.,[별책14] 영어과 교육과정.pdf,16,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4영01-09,영어,3-4,,01,new_or_unmatched,0.0,,,,,4영01-09,"[4영01-09] 시, 노래, 이야기를 공감하며 듣는다.",[별책14] 영어과 교육과정.pdf,16,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4영01-10,영어,3-4,,01,new_or_unmatched,0.0,,,,,4영01-10,[4영01-10] 자기 주변 주제나 문화에 관한 담화나 문장을 존중의 태도로 듣거나 읽는다 . (가) 성취기준 해설 •,[별책14] 영어과 교육과정.pdf,16,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4영02-06,영어,3-4,,02,new_or_unmatched,0.0,,,,,4영02-06,[4영02-06] 행동 지시를 쉽고 간단한 문장으로 말하거나 보고 쓴다.,[별책14] 영어과 교육과정.pdf,18,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4영02-08,영어,3-4,,02,new_or_unmatched,0.0,,,,,4영02-08,[4영02-08] 자기 주변 주제에 관한 담화의 주요 정보를 묻거나 답한다 .,[별책14] 영어과 교육과정.pdf,18,True
low,9,교과가중치 3; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4영02-10,영어,3-4,,02,new_or_unmatched,0.0,,,,,4영02-10,[4영02-10] 의사소통 활동에 흥미와 자신감을 가지고 대화 예절을 지키며 참여한다. (가) 성취기준 해설 •,[별책14] 영어과 교육과정.pdf,18,True
low,9,교과가중치 2; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-4음02-04,음악,3-4,,02,new_or_unmatched,0.0,,,,,4음02-04,[4음02-04] 생활 속에서 음악을 들으며 느낌과 호기심을 갖고 즐긴다.,[별책12] 음악과 교육과정.pdf,16,True
low,9,교과가중치 2; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 지역; 자동 추정 대응,0,MAP-NEW-4음02-05,음악,3-4,,02,new_or_unmatched,0.0,,,,,4음02-05,[4음02-05] 우리 지역의 음악 문화유산을 찾아 듣고 국악을 즐기는 태도를 갖는다 . (가) 성취기준 해설 •,[별책12] 음악과 교육과정.pdf,16,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6음02-03,음악,5-6,,02,new_or_unmatched,0.0,,,,,6음02-03,[6음02-03] 다양한 종류의 음악을 듣고 음악의 배경과 활용을 설명한다.,[별책12] 음악과 교육과정.pdf,20,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6음02-05,음악,5-6,,02,new_or_unmatched,0.0,,,,,6음02-05,[6음02-05] 우리나라 음악 문화유산을 찾아 듣고 국악의 가치를 인식한다.,[별책12] 음악과 교육과정.pdf,20,True
low,9,교과가중치 2; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-4체04-01-REMOVED,체육,3-4,04,,removed_or_unmatched,0.0,4체04-01,"[4체04-01] 움직임 언어(이동 움직임, 비이동 움직임, 조작 움직임)와 표현 요소(신체, 공간, 노력, 관계) 를 탐색한다.",별책11_체육과 교육과정(제2015-74호).pdf,22,,,,,True
low,9,교과가중치 2; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-4체04-02-REMOVED,체육,3-4,04,,removed_or_unmatched,0.0,4체04-02,[4체04-02] 느낌이나 생각을 창의적인 움직임으로 표현하는 데 적합한 기본 동작을 다양한 표현 상황에 적용한다.,별책11_체육과 교육과정(제2015-74호).pdf,22,,,,,True
low,9,교과가중치 2; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-4체04-03-REMOVED,체육,3-4,04,,removed_or_unmatched,0.0,4체04-03,[4체04-03] 개인 또는 모둠별로 움직임 언어나 표현 요소를 활용하여 구성한 작품을 발표하고 이를 감 상한다.,별책11_체육과 교육과정(제2015-74호).pdf,22,,,,,True
low,9,교과가중치 2; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-4체04-04-REMOVED,체육,3-4,04,,removed_or_unmatched,0.0,4체04-04,[4체04-04] 움직임 표현 활동을 수행하며 움직임 표현에 따른 자신의 신체 움직임과 신체의 변화 등을 인식한다. [리듬 표현],별책11_체육과 교육과정(제2015-74호).pdf,22,,,,,True
low,9,교과가중치 2; 학년군가중치 2; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-4체04-06-REMOVED,체육,3-4,04,,removed_or_unmatched,0.0,4체04-06,"[4체04-06] 음악(동요, 민요 등)에 맞추어 신체 또는 여러 가지 도구(공, 줄, 후프 등)를 활용한 다양한 동작을 표현 상황에 적용한다.",별책11_체육과 교육과정(제2015-74호).pdf,22,,,,,True
low,9,교과가중치 2; 학년군가중치 2; 변화유형가중치 4; 관련 기출 1개; 자동 추정 대응,1,MAP-4체05-03-REMOVED,체육,3-4,05,,removed_or_unmatched,0.0,4체05-03,[4체05-03] 신체활동 시 발생할 수 있는 위험 상황을 인지하며 안전하게 신체활동을 수행한다. [운동 장비와 게임 활동 안전],별책11_체육과 교육과정(제2015-74호).pdf,24,,,,,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6체05-01-REMOVED,체육,5-6,05,,removed_or_unmatched,0.0,6체05-01,"[6체05-01] 운동 시 발생할 수 있는 응급 상황(출혈, 염좌, 골절 등)의 종류와 특징을 조사하고 상황에 따른 대처법을 탐색한다.",별책11_체육과 교육과정(제2015-74호).pdf,33,,,,,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6체05-02-REMOVED,체육,5-6,05,,removed_or_unmatched,0.0,6체05-02,[6체05-02] 빙상･설상에서 발생하는 안전사고의 사례를 조사하고 예방 및 대처 방법을 익혀 위험 상황 에 대처한다.,별책11_체육과 교육과정(제2015-74호).pdf,33,,,,,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6체05-04-REMOVED,체육,5-6,05,,removed_or_unmatched,0.0,6체05-04,[6체05-04] 운동 시설 이용 시 발생할 수 있는 안전사고의 종류와 원인을 탐색한다.,별책11_체육과 교육과정(제2015-74호).pdf,33,,,,,True
low,9,교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6체05-05-REMOVED,체육,5-6,05,,removed_or_unmatched,0.0,6체05-05,[6체05-05] 야외 활동에서 발생하는 안전사고의 사례를 조사하고 예방 및 대처 방법을 익혀 위험 상황 에 대처한다.,별책11_체육과 교육과정(제2015-74호).pdf,33,,,,,True
